file,key,suggested_ns,reason
"src/app/api/time-capsule/[id]/route.ts","ui.errors.unauthorized","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","ui.errors.invalidAuthentication","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","timeCapsule.errors.failedToUpdate","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","timeCapsule.errors.notFoundOrCannotModify","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","ui.errors.internalServerError","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","ui.errors.unauthorized","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","ui.errors.invalidAuthentication","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","timeCapsule.errors.notFoundOrCannotDelete","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","timeCapsule.errors.failedToDelete","common","defaultNS(common)"
"src/app/api/time-capsule/[id]/route.ts","ui.errors.internalServerError","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.missingUploadFields","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.invalidFileType","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.fileSizeExceeds500MB","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","ui.errors.unauthorized","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","ui.errors.failedToFetchProfile","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.premiumRequired","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.premiumRequiredMessage","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","timeCapsule.errors.failedToCreateUploadUrl","common","defaultNS(common)"
"src/app/api/time-capsule/generate-upload-url/route.ts","ui.errors.internalServerError","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.unauthorized","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.invalidAuthentication","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.missingRequiredFields","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","timeCapsule.errors.textContentRequired","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","timeCapsule.errors.unlockDateRequired","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","timeCapsule.errors.failedToUploadAttachment","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","timeCapsule.errors.failedToCreate","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.internalServerError","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.unauthorized","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.invalidAuthentication","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","timeCapsule.errors.failedToFetch","common","defaultNS(common)"
"src/app/api/time-capsule/route.ts","ui.errors.internalServerError","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.not_found","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.failed_to_load","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.not_found","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.cannot_update_non_draft","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.failed_to_save","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.failed_to_save","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.not_found","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.cannot_delete_non_draft","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.failed_to_delete","common","defaultNS(common)"
"src/app/api/will/[id]/route.ts","wills.errors.failed_to_delete","common","defaultNS(common)"
"src/app/api/will/generate/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/generate/route.ts","wills.errors.failed_to_save","common","defaultNS(common)"
"src/app/api/will/generate/route.ts","wills.errors.failed_to_generate","common","defaultNS(common)"
"src/app/api/will/list/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/list/route.ts","wills.errors.failed_to_fetch","common","defaultNS(common)"
"src/app/api/will/list/route.ts","wills.errors.failed_to_fetch","common","defaultNS(common)"
"src/app/api/will/sign/route.ts","wills.errors.unauthorized","common","defaultNS(common)"
"src/app/api/will/sign/route.ts","wills.errors.failed_to_save","common","defaultNS(common)"
"src/app/api/will/sign/route.ts","wills.errors.failed_to_sign","common","defaultNS(common)"
"src/app/api/will/sign/route.ts","wills.errors.failed_to_generate","common","defaultNS(common)"
"src/components/AddLiabilityModal.tsx","addLiabilityModal.frequencies.monthly","common","defaultNS(common)"
"src/components/AddLiabilityModal.tsx","addLiabilityModal.errors.requiredFields","common","defaultNS(common)"
"src/components/AddLiabilityModal.tsx","errors.notAuthenticated","errors","errors path/key"
"src/components/AddLiabilityModal.tsx","addLiabilityModal.messages.addedSuccessfully","common","defaultNS(common)"
"src/components/AddLiabilityModal.tsx","errors.generic","errors","errors path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.dashboardTitleExperiment","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.variation","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.onboardingFlowSimplification","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.variation","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.highlyEngaged","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.moderatelyEngaged","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.atRisk","dashboard-main","dashboard path/key"
"src/components/admin/AnalyticsDashboard.tsx","analytics.testData.dormant","dashboard-main","dashboard path/key"
"src/components/alerts/AlertCenter.tsx","ui.errors.loadFailed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","ui.messages.dismissed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","ui.errors.dismissFailed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","alerts.messages.snoozed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","ui.errors.snoozeFailed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","ui.messages.markedAsRenewed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","ui.errors.renewFailed","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","alerts.types.expired","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","alerts.types.expiring7","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","alerts.types.expiring30","common","defaultNS(common)"
"src/components/alerts/AlertCenter.tsx","alerts.types.expiring90","common","defaultNS(common)"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.metrics.dailyActiveUsers","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.metrics.onboardingCompletion","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.metrics.taskCompletion","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.metrics.timeToFirstAction","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.eventStream.pause","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDashboard.tsx","analytics.eventStream.resume","dashboard-main","dashboard path/key"
"src/components/analytics/AnalyticsDemo.tsx","analytics.demo.stopTimer","common","defaultNS(common)"
"src/components/analytics/AnalyticsDemo.tsx","analytics.demo.startTimer","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step1.title","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step1.description","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step2.title","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step2.description","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step3.title","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step3.description","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step4.title","common","defaultNS(common)"
"src/components/AnnualReview.tsx","annualReview.step4.description","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.primaryResidence","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.vacationHome","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.rentalProperty","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.land","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.commercialProperty","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.bankAccount","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.investmentPortfolio","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.cryptocurrencyWallet","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.loanMortgage","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.insurancePolicy","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.pensionRetirement","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.car","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.motorcycle","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.boat","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.rvCamper","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.aircraft","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.onlineAccount","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.softwareLicense","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.domainName","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.digitalSubscription","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.cryptocurrency","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.nft","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.jewelry","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.artCollectibles","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.electronics","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.furniture","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.toolsEquipment","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.otherValuables","common","defaultNS(common)"
"src/components/assets/AssetTypeSelectorModal.tsx","assetType.customAsset","common","defaultNS(common)"
"src/components/assets/LifeInventoryAssistant.tsx","categories.property","common","defaultNS(common)"
"src/components/assets/LifeInventoryAssistant.tsx","categories.financial","common","defaultNS(common)"
"src/components/assets/LifeInventoryAssistant.tsx","categories.business","common","defaultNS(common)"
"src/components/assets/LifeInventoryAssistant.tsx","categories.personal","common","defaultNS(common)"
"src/components/assistant/EnhancedPersonalAssistant.tsx","messages.default.welcome","common","defaultNS(common)"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.welcome.greeting","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.welcome.defaultGreeting","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.documents.title","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.documents.description","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.documents.action","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.family.title","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.family.description","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.family.action","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.security.title","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.security.description","auth","auth path/key"
"src/components/auth/ProfessionalFlowManager.tsx","respectful.guidance.tips.security.action","auth","auth path/key"
"src/components/BeneficiaryCommunicationLog.tsx","beneficiaryCommunications.logAction","common","defaultNS(common)"
"src/components/BeneficiaryCommunicationLog.tsx","beneficiaryCommunications.actions.saving","common","defaultNS(common)"
"src/components/BeneficiaryCommunicationLog.tsx","beneficiaryCommunications.actions.save","common","defaultNS(common)"
"src/components/common/ErrorRecovery.tsx","errors.networkError","errors","errors path/key"
"src/components/common/ErrorRecovery.tsx","errors.permissionDenied","errors","errors path/key"
"src/components/common/ErrorRecovery.tsx","errors.dataNotFound","errors","errors path/key"
"src/components/common/ErrorRecovery.tsx","errors.unknown","errors","errors path/key"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.identifyBankAccount.complexity","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.emergencyContacts.complexity","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.insurancePolicies.complexity","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.digitalAssets.complexity","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.legalDocuments.complexity","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.title","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.why","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.whatYouDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.whatWeDo","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.timeRequired","common","defaultNS(common)"
"src/components/ComplexityReduction.tsx","complexityReduction.steps.familyInstructions.complexity","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.noTitle","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.noRecipients","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.noUnlockDate","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.noMessage","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.noFile","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.updateFailed","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.saveFailed","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.success.updated","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.success.created","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.saveFailed","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.fileTooLarge","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.errors.invalidFileType","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.titleEdit","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.titleCreate","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.placeholders.selectDate","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.buttons.saving","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.buttons.update","common","defaultNS(common)"
"src/components/CreateTimeCapsuleModal.tsx","createTimeCapsuleModal.buttons.create","common","defaultNS(common)"
"src/components/cultural/CulturalAdaptation.tsx","cultural.saved","common","defaultNS(common)"
"src/components/cultural/CulturalAdaptation.tsx","cultural.savedDesc","common","defaultNS(common)"
"src/components/dashboard/AssetForm.tsx","validation.errors.assetNameRequired","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","validation.errors.maxCharacters","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","validation.errors.assetTypeRequired","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","dashboard.errors.failedToSaveAsset","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","ui.saving","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","dashboard.updateAsset","dashboard-main","dashboard path/key"
"src/components/dashboard/AssetForm.tsx","dashboard.saveAsset","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","validation.errors.nameMinLength","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","validation.errors.nameMaxLength","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","validation.errors.allocationRequired","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","validation.errors.allocationMustBeNumber","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","validation.errors.allocationRange","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","dashboard.errors.failedToSaveBeneficiary","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","ui.saving","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","dashboard.updateBeneficiary","dashboard-main","dashboard path/key"
"src/components/dashboard/BeneficiaryForm.tsx","dashboard.saveBeneficiary","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.title","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.description","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.steps.1","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.steps.2","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.steps.3","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.steps.4","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.uploadDocuments.steps.5","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.title","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.description","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.steps.1","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.steps.2","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.steps.3","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.steps.4","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.addGuardians.steps.5","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.title","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.description","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.steps.1","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.steps.2","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.steps.3","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.steps.4","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.listAssets.steps.5","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.title","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.description","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.steps.1","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.steps.2","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.steps.3","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.steps.4","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.designateBeneficiaries.steps.5","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.title","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.description","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.steps.1","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.steps.2","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.steps.3","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.steps.4","dashboard-main","dashboard path/key"
"src/components/dashboard/ContextHelp.tsx","help.topics.createWill.steps.5","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","dashboard.expired","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","dashboard.expiresSoon","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","subscription.types.monthly","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","subscription.types.yearly","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","subscription.autoRenewal","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentCard.tsx","subscription.manual","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","validation.nameRequired","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","validation.nameMinLength","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","validation.nameMaxLength","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.deed","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.birthCertificate","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.policy","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.will","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.contract","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.passport","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.license","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.bankStatement","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.certificate","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.contract","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.license","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.contract","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","types.other","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","errors.fileTooLarge","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","errors.storageLimitReached","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","ui.uploaded","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","errors.uploadFailed","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","validation.nameRequired","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","errors.accessDenied","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","ui.uploaded","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","errors.uploadFailed","dashboard-main","dashboard path/key"
"src/components/dashboard/DocumentUpload.tsx","details.expirationDate","dashboard-main","dashboard path/key"
"src/components/dashboard/EnhancedProgressTracking.tsx","progressTracking.stages.foundation.name","dashboard-main","dashboard path/key"
"src/components/dashboard/EnhancedProgressTracking.tsx","progressTracking.stages.foundation.description","dashboard-main","dashboard path/key"
